"Date and Time Run 4","Time (s) Run 4","Voltage (V) Run 4","Date and Time Run 5","Time (s) Run 5","Voltage (V) Run 5","Date and Time Run 6","Time (s) Run 6","Voltage (V) Run 6","Date and Time Run 7","Time (s) Run 7","Voltage (V) Run 7","Date and Time Run 12","Time (s) Run 12","Voltage (V) Run 12","Date and Time Run 13","Time (s) Run 13","Voltage (V) Run 13","Date and Time Run 14","Time (s) Run 14","Voltage (V) Run 14","Date and Time Run 15","Time (s) Run 15","Voltage (V) Run 15","Date and Time Run 16","Time (s) Run 16","Voltage (V) Run 16","Date and Time Run 17","Time (s) Run 17","Voltage (V) Run 17","Date and Time Run 18","Time (s) Run 18","Voltage (V) Run 18","Date and Time Run 19","Time (s) Run 19","Voltage (V) Run 19","Date and Time Run 20","Time (s) Run 20","Voltage (V) Run 20","Date and Time Run 21","Time (s) Run 21","Voltage (V) Run 21","Date and Time Run 22","Time (s) Run 22","Voltage (V) Run 22"
05/14/2024 10:01:27 am,0.314,0.089,05/14/2024 10:01:54 am,0.314,-0.479,05/14/2024 10:02:19 am,0.314,-0.192,05/14/2024 10:02:38 am,0.314,-0.068,05/14/2024 10:07:12 am,0.314,0.039,05/14/2024 10:08:50 am,0.314,-6.213E-4,05/14/2024 10:10:52 am,0.314,-0.010,05/14/2024 10:11:46 am,0.314,-0.008,05/14/2024 10:12:16 am,0.314,0.014,05/14/2024 10:12:34 am,0.314,0.125,05/14/2024 10:12:46 am,0.314,0.008,05/14/2024 10:13:05 am,0.314,-0.031,05/14/2024 10:14:09 am,0.314,0.007,05/14/2024 10:14:24 am,0.314,0.010,05/14/2024 10:14:37 am,0.314,0.009
05/14/2024 10:01:27 am,0.315,0.100,05/14/2024 10:01:54 am,0.314,-0.478,05/14/2024 10:02:19 am,0.315,-0.169,05/14/2024 10:02:38 am,0.315,-0.062,05/14/2024 10:07:12 am,0.315,0.043,05/14/2024 10:08:50 am,0.315,0.001,05/14/2024 10:10:52 am,0.314,-0.007,05/14/2024 10:11:46 am,0.315,-0.006,05/14/2024 10:12:16 am,0.314,0.018,05/14/2024 10:12:34 am,0.315,0.144,05/14/2024 10:12:46 am,0.315,0.011,05/14/2024 10:13:05 am,0.314,-0.027,05/14/2024 10:14:09 am,0.315,0.011,05/14/2024 10:14:24 am,0.315,0.014,05/14/2024 10:14:37 am,0.315,0.012
05/14/2024 10:01:27 am,0.315,0.130,05/14/2024 10:01:54 am,0.315,-0.468,05/14/2024 10:02:19 am,0.315,-0.132,05/14/2024 10:02:38 am,0.315,-0.050,05/14/2024 10:07:12 am,0.315,0.055,05/14/2024 10:08:50 am,0.315,0.003,05/14/2024 10:10:52 am,0.315,-0.004,05/14/2024 10:11:46 am,0.315,-0.004,05/14/2024 10:12:16 am,0.315,0.024,05/14/2024 10:12:34 am,0.315,0.186,05/14/2024 10:12:46 am,0.315,0.013,05/14/2024 10:13:05 am,0.315,-0.022,05/14/2024 10:14:09 am,0.315,0.016,05/14/2024 10:14:24 am,0.315,0.015,05/14/2024 10:14:37 am,0.315,0.015
05/14/2024 10:01:27 am,0.316,0.169,05/14/2024 10:01:54 am,0.315,-0.441,05/14/2024 10:02:19 am,0.316,-0.101,05/14/2024 10:02:38 am,0.316,-0.040,05/14/2024 10:07:12 am,0.316,0.063,05/14/2024 10:08:50 am,0.316,0.005,05/14/2024 10:10:52 am,0.315,-0.002,05/14/2024 10:11:46 am,0.316,-0.003,05/14/2024 10:12:16 am,0.315,0.026,05/14/2024 10:12:34 am,0.316,0.215,05/14/2024 10:12:46 am,0.316,0.017,05/14/2024 10:13:05 am,0.315,-0.020,05/14/2024 10:14:09 am,0.316,0.018,05/14/2024 10:14:24 am,0.316,0.020,05/14/2024 10:14:37 am,0.316,0.018
05/14/2024 10:01:27 am,0.316,0.194,05/14/2024 10:01:54 am,0.316,-0.422,05/14/2024 10:02:19 am,0.316,-0.091,05/14/2024 10:02:38 am,0.316,-0.036,05/14/2024 10:07:12 am,0.316,0.081,05/14/2024 10:08:50 am,0.316,0.007,05/14/2024 10:10:52 am,0.316,-7.766E-4,05/14/2024 10:11:46 am,0.316,9.319E-4,05/14/2024 10:12:16 am,0.316,0.035,05/14/2024 10:12:34 am,0.316,0.280,05/14/2024 10:12:46 am,0.316,0.023,05/14/2024 10:13:05 am,0.316,-0.015,05/14/2024 10:14:09 am,0.316,0.024,05/14/2024 10:14:24 am,0.316,0.025,05/14/2024 10:14:37 am,0.316,0.022
05/14/2024 10:01:27 am,0.317,0.254,05/14/2024 10:01:54 am,0.316,-0.373,05/14/2024 10:02:19 am,0.317,-0.071,05/14/2024 10:02:38 am,0.317,-0.029,05/14/2024 10:07:12 am,0.317,0.104,05/14/2024 10:08:50 am,0.317,0.011,05/14/2024 10:10:52 am,0.316,0.002,05/14/2024 10:11:46 am,0.317,0.002,05/14/2024 10:12:16 am,0.316,0.039,05/14/2024 10:12:34 am,0.317,0.320,05/14/2024 10:12:46 am,0.317,0.026,05/14/2024 10:13:05 am,0.316,-0.012,05/14/2024 10:14:09 am,0.317,0.026,05/14/2024 10:14:24 am,0.317,0.029,05/14/2024 10:14:37 am,0.317,0.027
05/14/2024 10:01:27 am,0.317,0.288,05/14/2024 10:01:54 am,0.317,-0.346,05/14/2024 10:02:19 am,0.317,-0.064,05/14/2024 10:02:38 am,0.317,-0.025,05/14/2024 10:07:12 am,0.317,0.117,05/14/2024 10:08:50 am,0.317,0.012,05/14/2024 10:10:52 am,0.317,0.004,05/14/2024 10:11:46 am,0.317,0.004,05/14/2024 10:12:16 am,0.317,0.049,05/14/2024 10:12:34 am,0.317,0.398,05/14/2024 10:12:46 am,0.317,0.033,05/14/2024 10:13:05 am,0.317,-0.010,05/14/2024 10:14:09 am,0.317,0.033,05/14/2024 10:14:24 am,0.317,0.035,05/14/2024 10:14:37 am,0.317,0.032
05/14/2024 10:01:27 am,0.318,0.365,05/14/2024 10:01:54 am,0.317,-0.290,05/14/2024 10:02:19 am,0.318,-0.052,05/14/2024 10:02:38 am,0.318,-0.021,05/14/2024 10:07:12 am,0.318,0.152,05/14/2024 10:08:50 am,0.318,0.017,05/14/2024 10:10:52 am,0.317,0.007,05/14/2024 10:11:46 am,0.318,0.007,05/14/2024 10:12:16 am,0.317,0.056,05/14/2024 10:12:34 am,0.318,0.465,05/14/2024 10:12:46 am,0.318,0.037,05/14/2024 10:13:05 am,0.317,-0.008,05/14/2024 10:14:09 am,0.318,0.037,05/14/2024 10:14:24 am,0.318,0.041,05/14/2024 10:14:37 am,0.318,0.039
05/14/2024 10:01:27 am,0.318,0.404,05/14/2024 10:01:54 am,0.318,-0.259,05/14/2024 10:02:19 am,0.318,-0.046,05/14/2024 10:02:38 am,0.318,-0.016,05/14/2024 10:07:12 am,0.318,0.174,05/14/2024 10:08:50 am,0.318,0.020,05/14/2024 10:10:52 am,0.318,0.009,05/14/2024 10:11:46 am,0.318,0.008,05/14/2024 10:12:16 am,0.318,0.071,05/14/2024 10:12:34 am,0.318,0.491,05/14/2024 10:12:46 am,0.318,0.047,05/14/2024 10:13:05 am,0.318,-0.007,05/14/2024 10:14:09 am,0.318,0.047,05/14/2024 10:14:24 am,0.318,0.052,05/14/2024 10:14:37 am,0.318,0.050
05/14/2024 10:01:27 am,0.319,0.468,05/14/2024 10:01:54 am,0.318,-0.209,05/14/2024 10:02:19 am,0.319,-0.037,05/14/2024 10:02:38 am,0.319,-0.014,05/14/2024 10:07:12 am,0.319,0.230,05/14/2024 10:08:50 am,0.319,0.024,05/14/2024 10:10:52 am,0.318,0.012,05/14/2024 10:11:46 am,0.319,0.013,05/14/2024 10:12:16 am,0.318,0.081,05/14/2024 10:12:34 am,0.319,0.523,05/14/2024 10:12:46 am,0.319,0.054,05/14/2024 10:13:05 am,0.318,-0.002,05/14/2024 10:14:09 am,0.319,0.061,05/14/2024 10:14:24 am,0.319,0.067,05/14/2024 10:14:37 am,0.319,0.058
05/14/2024 10:01:27 am,0.319,0.493,05/14/2024 10:01:54 am,0.319,-0.186,05/14/2024 10:02:19 am,0.319,-0.033,05/14/2024 10:02:38 am,0.319,-0.012,05/14/2024 10:07:12 am,0.319,0.263,05/14/2024 10:08:50 am,0.319,0.028,05/14/2024 10:10:52 am,0.319,0.015,05/14/2024 10:11:46 am,0.319,0.014,05/14/2024 10:12:16 am,0.319,0.103,05/14/2024 10:12:34 am,0.319,0.534,05/14/2024 10:12:46 am,0.319,0.068,05/14/2024 10:13:05 am,0.319,-0.002,05/14/2024 10:14:09 am,0.319,0.068,05/14/2024 10:14:24 am,0.319,0.075,05/14/2024 10:14:37 am,0.319,0.073
05/14/2024 10:01:27 am,0.320,0.522,05/14/2024 10:01:54 am,0.319,-0.147,05/14/2024 10:02:19 am,0.320,-0.027,05/14/2024 10:02:38 am,0.320,-0.009,05/14/2024 10:07:12 am,0.320,0.337,05/14/2024 10:08:50 am,0.320,0.035,05/14/2024 10:10:52 am,0.319,0.018,05/14/2024 10:11:46 am,0.320,0.018,05/14/2024 10:12:16 am,0.319,0.133,05/14/2024 10:12:34 am,0.320,0.533,05/14/2024 10:12:46 am,0.320,0.087,05/14/2024 10:13:05 am,0.319,3.106E-4,05/14/2024 10:14:09 am,0.320,0.087,05/14/2024 10:14:24 am,0.320,0.096,05/14/2024 10:14:37 am,0.320,0.083
05/14/2024 10:01:27 am,0.320,0.531,05/14/2024 10:01:54 am,0.320,-0.116,05/14/2024 10:02:19 am,0.320,-0.021,05/14/2024 10:02:38 am,0.320,-0.006,05/14/2024 10:07:12 am,0.320,0.377,05/14/2024 10:08:50 am,0.320,0.045,05/14/2024 10:10:52 am,0.320,0.021,05/14/2024 10:11:46 am,0.320,0.021,05/14/2024 10:12:16 am,0.320,0.153,05/14/2024 10:12:34 am,0.320,0.511,05/14/2024 10:12:46 am,0.320,0.098,05/14/2024 10:13:05 am,0.320,0.002,05/14/2024 10:14:09 am,0.320,0.098,05/14/2024 10:14:24 am,0.320,0.108,05/14/2024 10:14:37 am,0.320,0.105
05/14/2024 10:01:27 am,0.321,0.527,05/14/2024 10:01:54 am,0.320,-0.102,05/14/2024 10:02:19 am,0.321,-0.018,05/14/2024 10:02:38 am,0.321,-0.004,05/14/2024 10:07:12 am,0.321,0.444,05/14/2024 10:08:50 am,0.321,0.050,05/14/2024 10:10:52 am,0.320,0.026,05/14/2024 10:11:46 am,0.321,0.026,05/14/2024 10:12:16 am,0.320,0.200,05/14/2024 10:12:34 am,0.321,0.492,05/14/2024 10:12:46 am,0.321,0.126,05/14/2024 10:13:05 am,0.320,0.005,05/14/2024 10:14:09 am,0.321,0.128,05/14/2024 10:14:24 am,0.321,0.139,05/14/2024 10:14:37 am,0.321,0.120
05/14/2024 10:01:27 am,0.321,0.502,05/14/2024 10:01:54 am,0.321,-0.081,05/14/2024 10:02:19 am,0.321,-0.015,05/14/2024 10:02:38 am,0.321,-0.001,05/14/2024 10:07:12 am,0.321,0.494,05/14/2024 10:08:50 am,0.321,0.065,05/14/2024 10:10:52 am,0.321,0.034,05/14/2024 10:11:46 am,0.321,0.031,05/14/2024 10:12:16 am,0.321,0.231,05/14/2024 10:12:34 am,0.321,0.437,05/14/2024 10:12:46 am,0.321,0.144,05/14/2024 10:13:05 am,0.321,0.006,05/14/2024 10:14:09 am,0.321,0.145,05/14/2024 10:14:24 am,0.321,0.161,05/14/2024 10:14:37 am,0.321,0.155
05/14/2024 10:01:27 am,0.322,0.483,05/14/2024 10:01:54 am,0.321,-0.071,05/14/2024 10:02:19 am,0.322,-0.013,05/14/2024 10:02:38 am,0.322,0.001,05/14/2024 10:07:12 am,0.322,0.511,05/14/2024 10:08:50 am,0.322,0.073,05/14/2024 10:10:52 am,0.321,0.038,05/14/2024 10:11:46 am,0.322,0.038,05/14/2024 10:12:16 am,0.321,0.298,05/14/2024 10:12:34 am,0.322,0.400,05/14/2024 10:12:46 am,0.322,0.188,05/14/2024 10:13:05 am,0.321,0.009,05/14/2024 10:14:09 am,0.322,0.190,05/14/2024 10:14:24 am,0.322,0.210,05/14/2024 10:14:37 am,0.322,0.178
05/14/2024 10:01:27 am,0.322,0.423,05/14/2024 10:01:54 am,0.322,-0.056,05/14/2024 10:02:19 am,0.322,-0.010,05/14/2024 10:02:38 am,0.322,0.002,05/14/2024 10:07:12 am,0.322,0.531,05/14/2024 10:08:50 am,0.322,0.091,05/14/2024 10:10:52 am,0.322,0.048,05/14/2024 10:11:46 am,0.322,0.043,05/14/2024 10:12:16 am,0.322,0.338,05/14/2024 10:12:34 am,0.322,0.306,05/14/2024 10:12:46 am,0.322,0.216,05/14/2024 10:13:05 am,0.322,0.012,05/14/2024 10:14:09 am,0.322,0.219,05/14/2024 10:14:24 am,0.322,0.241,05/14/2024 10:14:37 am,0.322,0.233
05/14/2024 10:01:27 am,0.323,0.340,05/14/2024 10:01:54 am,0.322,-0.051,05/14/2024 10:02:19 am,0.323,-0.009,05/14/2024 10:02:38 am,0.323,0.005,05/14/2024 10:07:12 am,0.323,0.532,05/14/2024 10:08:50 am,0.323,0.105,05/14/2024 10:10:52 am,0.322,0.055,05/14/2024 10:11:46 am,0.323,0.055,05/14/2024 10:12:16 am,0.322,0.413,05/14/2024 10:12:34 am,0.323,0.255,05/14/2024 10:12:46 am,0.323,0.282,05/14/2024 10:13:05 am,0.322,0.014,05/14/2024 10:14:09 am,0.323,0.287,05/14/2024 10:14:24 am,0.323,0.312,05/14/2024 10:14:37 am,0.323,0.300
05/14/2024 10:01:27 am,0.323,0.288,05/14/2024 10:01:54 am,0.323,-0.041,05/14/2024 10:02:19 am,0.323,-0.005,05/14/2024 10:02:38 am,0.323,0.005,05/14/2024 10:07:12 am,0.323,0.520,05/14/2024 10:08:50 am,0.323,0.135,05/14/2024 10:10:52 am,0.323,0.068,05/14/2024 10:11:46 am,0.323,0.071,05/14/2024 10:12:16 am,0.323,0.446,05/14/2024 10:12:34 am,0.323,0.150,05/14/2024 10:12:46 am,0.323,0.361,05/14/2024 10:13:05 am,0.323,0.019,05/14/2024 10:14:09 am,0.323,0.368,05/14/2024 10:14:24 am,0.323,0.353,05/14/2024 10:14:37 am,0.323,0.338
05/14/2024 10:01:27 am,0.324,0.236,05/14/2024 10:01:54 am,0.323,-0.036,05/14/2024 10:02:19 am,0.324,-0.003,05/14/2024 10:02:38 am,0.324,0.009,05/14/2024 10:07:12 am,0.324,0.505,05/14/2024 10:08:50 am,0.324,0.154,05/14/2024 10:10:52 am,0.323,0.077,05/14/2024 10:11:46 am,0.324,0.079,05/14/2024 10:12:16 am,0.323,0.496,05/14/2024 10:12:34 am,0.324,0.103,05/14/2024 10:12:46 am,0.324,0.401,05/14/2024 10:13:05 am,0.323,0.022,05/14/2024 10:14:09 am,0.324,0.408,05/14/2024 10:14:24 am,0.324,0.428,05/14/2024 10:14:37 am,0.324,0.411
05/14/2024 10:01:27 am,0.324,0.129,05/14/2024 10:01:54 am,0.324,-0.030,05/14/2024 10:02:19 am,0.324,-7.766E-4,05/14/2024 10:02:38 am,0.324,0.011,05/14/2024 10:07:12 am,0.324,0.457,05/14/2024 10:08:50 am,0.324,0.201,05/14/2024 10:10:52 am,0.324,0.099,05/14/2024 10:11:46 am,0.324,0.102,05/14/2024 10:12:16 am,0.324,0.523,05/14/2024 10:12:34 am,0.324,0.009,05/14/2024 10:12:46 am,0.324,0.467,05/14/2024 10:13:05 am,0.324,0.028,05/14/2024 10:14:09 am,0.324,0.470,05/14/2024 10:14:24 am,0.324,0.484,05/14/2024 10:14:37 am,0.324,0.444
05/14/2024 10:01:27 am,0.325,0.029,05/14/2024 10:01:54 am,0.324,-0.024,05/14/2024 10:02:19 am,0.325,0.002,05/14/2024 10:02:38 am,0.325,0.014,05/14/2024 10:07:12 am,0.325,0.388,05/14/2024 10:08:50 am,0.325,0.233,05/14/2024 10:10:52 am,0.324,0.112,05/14/2024 10:11:46 am,0.325,0.117,05/14/2024 10:12:16 am,0.324,0.531,05/14/2024 10:12:34 am,0.325,-0.080,05/14/2024 10:12:46 am,0.325,0.492,05/14/2024 10:13:05 am,0.324,0.030,05/14/2024 10:14:09 am,0.325,0.494,05/14/2024 10:14:24 am,0.325,0.503,05/14/2024 10:14:37 am,0.325,0.492
05/14/2024 10:01:27 am,0.325,-0.019,05/14/2024 10:01:54 am,0.325,-0.020,05/14/2024 10:02:19 am,0.325,0.003,05/14/2024 10:02:38 am,0.325,0.016,05/14/2024 10:07:12 am,0.325,0.342,05/14/2024 10:08:50 am,0.325,0.302,05/14/2024 10:10:52 am,0.325,0.143,05/14/2024 10:11:46 am,0.325,0.150,05/14/2024 10:12:16 am,0.325,0.527,05/14/2024 10:12:34 am,0.325,-0.126,05/14/2024 10:12:46 am,0.325,0.523,05/14/2024 10:13:05 am,0.325,0.038,05/14/2024 10:14:09 am,0.325,0.523,05/14/2024 10:14:24 am,0.325,0.525,05/14/2024 10:14:37 am,0.325,0.508
05/14/2024 10:01:27 am,0.326,-0.117,05/14/2024 10:01:54 am,0.325,-0.015,05/14/2024 10:02:19 am,0.326,0.005,05/14/2024 10:02:38 am,0.326,0.020,05/14/2024 10:07:12 am,0.326,0.246,05/14/2024 10:08:50 am,0.326,0.384,05/14/2024 10:10:52 am,0.325,0.164,05/14/2024 10:11:46 am,0.326,0.172,05/14/2024 10:12:16 am,0.325,0.518,05/14/2024 10:12:34 am,0.326,-0.227,05/14/2024 10:12:46 am,0.326,0.531,05/14/2024 10:13:05 am,0.325,0.050,05/14/2024 10:14:09 am,0.326,0.531,05/14/2024 10:14:24 am,0.326,0.529,05/14/2024 10:14:37 am,0.326,0.525
05/14/2024 10:01:27 am,0.326,-0.169,05/14/2024 10:01:54 am,0.326,-0.014,05/14/2024 10:02:19 am,0.326,0.008,05/14/2024 10:02:38 am,0.326,0.024,05/14/2024 10:07:12 am,0.326,0.196,05/14/2024 10:08:50 am,0.326,0.423,05/14/2024 10:10:52 am,0.326,0.216,05/14/2024 10:11:46 am,0.326,0.226,05/14/2024 10:12:16 am,0.326,0.481,05/14/2024 10:12:34 am,0.326,-0.277,05/14/2024 10:12:46 am,0.326,0.528,05/14/2024 10:13:05 am,0.326,0.056,05/14/2024 10:14:09 am,0.326,0.528,05/14/2024 10:14:24 am,0.326,0.519,05/14/2024 10:14:37 am,0.326,0.523
05/14/2024 10:01:27 am,0.327,-0.274,05/14/2024 10:01:54 am,0.326,-0.011,05/14/2024 10:02:19 am,0.327,0.010,05/14/2024 10:02:38 am,0.327,0.030,05/14/2024 10:07:12 am,0.327,0.104,05/14/2024 10:08:50 am,0.327,0.483,05/14/2024 10:10:52 am,0.326,0.283,05/14/2024 10:11:46 am,0.327,0.295,05/14/2024 10:12:16 am,0.326,0.423,05/14/2024 10:12:34 am,0.327,-0.377,05/14/2024 10:12:46 am,0.327,0.520,05/14/2024 10:13:05 am,0.326,0.072,05/14/2024 10:14:09 am,0.327,0.507,05/14/2024 10:14:24 am,0.327,0.490,05/14/2024 10:14:37 am,0.327,0.514
05/14/2024 10:01:27 am,0.327,-0.325,05/14/2024 10:01:54 am,0.327,-0.008,05/14/2024 10:02:19 am,0.327,0.014,05/14/2024 10:02:38 am,0.327,0.038,05/14/2024 10:07:12 am,0.327,0.060,05/14/2024 10:08:50 am,0.327,0.505,05/14/2024 10:10:52 am,0.327,0.321,05/14/2024 10:11:46 am,0.327,0.334,05/14/2024 10:12:16 am,0.327,0.383,05/14/2024 10:12:34 am,0.327,-0.419,05/14/2024 10:12:46 am,0.327,0.486,05/14/2024 10:13:05 am,0.327,0.080,05/14/2024 10:14:09 am,0.327,0.487,05/14/2024 10:14:24 am,0.327,0.467,05/14/2024 10:14:37 am,0.327,0.478
05/14/2024 10:01:27 am,0.328,-0.413,05/14/2024 10:01:54 am,0.327,-0.006,05/14/2024 10:02:19 am,0.328,0.017,05/14/2024 10:02:38 am,0.328,0.042,05/14/2024 10:07:12 am,0.328,-0.027,05/14/2024 10:08:50 am,0.328,0.529,05/14/2024 10:10:52 am,0.327,0.401,05/14/2024 10:11:46 am,0.328,0.410,05/14/2024 10:12:16 am,0.327,0.291,05/14/2024 10:12:34 am,0.328,-0.486,05/14/2024 10:12:46 am,0.328,0.463,05/14/2024 10:13:05 am,0.327,0.103,05/14/2024 10:14:09 am,0.328,0.432,05/14/2024 10:14:24 am,0.328,0.404,05/14/2024 10:14:37 am,0.328,0.452
05/14/2024 10:01:27 am,0.328,-0.480,05/14/2024 10:01:54 am,0.328,-0.005,05/14/2024 10:02:19 am,0.328,0.022,05/14/2024 10:02:38 am,0.328,0.054,05/14/2024 10:07:12 am,0.328,-0.070,05/14/2024 10:08:50 am,0.328,0.534,05/14/2024 10:10:52 am,0.328,0.437,05/14/2024 10:11:46 am,0.328,0.445,05/14/2024 10:12:16 am,0.328,0.241,05/14/2024 10:12:34 am,0.328,-0.524,05/14/2024 10:12:46 am,0.328,0.395,05/14/2024 10:13:05 am,0.328,0.115,05/14/2024 10:14:09 am,0.328,0.396,05/14/2024 10:14:24 am,0.328,0.364,05/14/2024 10:14:37 am,0.328,0.382
05/14/2024 10:01:27 am,0.329,-0.504,05/14/2024 10:01:54 am,0.328,-0.003,05/14/2024 10:02:19 am,0.329,0.025,05/14/2024 10:02:38 am,0.329,0.062,05/14/2024 10:07:12 am,0.329,-0.162,05/14/2024 10:08:50 am,0.329,0.525,05/14/2024 10:10:52 am,0.328,0.493,05/14/2024 10:11:46 am,0.329,0.494,05/14/2024 10:12:16 am,0.328,0.143,05/14/2024 10:12:34 am,0.329,-0.537,05/14/2024 10:12:46 am,0.329,0.303,05/14/2024 10:13:05 am,0.328,0.150,05/14/2024 10:14:09 am,0.329,0.306,05/14/2024 10:14:24 am,0.329,0.268,05/14/2024 10:14:37 am,0.329,0.338
05/14/2024 10:01:27 am,0.329,-0.534,05/14/2024 10:01:54 am,0.329,9.319E-4,05/14/2024 10:02:19 am,0.329,0.031,05/14/2024 10:02:38 am,0.329,0.079,05/14/2024 10:07:12 am,0.329,-0.261,05/14/2024 10:08:50 am,0.329,0.498,05/14/2024 10:10:52 am,0.329,0.525,05/14/2024 10:11:46 am,0.329,0.512,05/14/2024 10:12:16 am,0.329,0.098,05/14/2024 10:12:34 am,0.329,-0.544,05/14/2024 10:12:46 am,0.329,0.251,05/14/2024 10:13:05 am,0.329,0.170,05/14/2024 10:14:09 am,0.329,0.258,05/14/2024 10:14:24 am,0.329,0.216,05/14/2024 10:14:37 am,0.329,0.240
05/14/2024 10:01:27 am,0.330,-0.540,05/14/2024 10:01:54 am,0.329,0.002,05/14/2024 10:02:19 am,0.330,0.037,05/14/2024 10:02:38 am,0.330,0.099,05/14/2024 10:07:12 am,0.330,-0.312,05/14/2024 10:08:50 am,0.330,0.476,05/14/2024 10:10:52 am,0.329,0.533,05/14/2024 10:11:46 am,0.330,0.530,05/14/2024 10:12:16 am,0.329,0.009,05/14/2024 10:12:34 am,0.330,-0.537,05/14/2024 10:12:46 am,0.330,0.144,05/14/2024 10:13:05 am,0.329,0.223,05/14/2024 10:14:09 am,0.330,0.160,05/14/2024 10:14:24 am,0.330,0.117,05/14/2024 10:14:37 am,0.330,0.189
05/14/2024 10:01:27 am,0.330,-0.536,05/14/2024 10:01:54 am,0.330,0.005,05/14/2024 10:02:19 am,0.330,0.045,05/14/2024 10:02:38 am,0.330,0.113,05/14/2024 10:07:12 am,0.330,-0.404,05/14/2024 10:08:50 am,0.330,0.414,05/14/2024 10:10:52 am,0.330,0.535,05/14/2024 10:11:46 am,0.330,0.531,05/14/2024 10:12:16 am,0.330,-0.034,05/14/2024 10:12:34 am,0.330,-0.513,05/14/2024 10:12:46 am,0.330,0.097,05/14/2024 10:13:05 am,0.330,0.289,05/14/2024 10:14:09 am,0.330,0.115,05/14/2024 10:14:24 am,0.330,0.073,05/14/2024 10:14:37 am,0.330,0.094
05/14/2024 10:01:27 am,0.331,-0.507,05/14/2024 10:01:54 am,0.330,0.006,05/14/2024 10:02:19 am,0.331,0.052,05/14/2024 10:02:38 am,0.331,0.146,05/14/2024 10:07:12 am,0.331,-0.443,05/14/2024 10:08:50 am,0.331,0.374,05/14/2024 10:10:52 am,0.330,0.528,05/14/2024 10:11:46 am,0.331,0.516,05/14/2024 10:12:16 am,0.330,-0.123,05/14/2024 10:12:34 am,0.331,-0.490,05/14/2024 10:12:46 am,0.331,0.003,05/14/2024 10:13:05 am,0.330,0.324,05/14/2024 10:14:09 am,0.331,0.029,05/14/2024 10:14:24 am,0.331,-0.017,05/14/2024 10:14:37 am,0.331,0.003
05/14/2024 10:01:27 am,0.331,-0.485,05/14/2024 10:01:54 am,0.331,0.010,05/14/2024 10:02:19 am,0.331,0.066,05/14/2024 10:02:38 am,0.331,0.167,05/14/2024 10:07:12 am,0.331,-0.501,05/14/2024 10:08:50 am,0.331,0.276,05/14/2024 10:10:52 am,0.331,0.496,05/14/2024 10:11:46 am,0.331,0.482,05/14/2024 10:12:16 am,0.331,-0.170,05/14/2024 10:12:34 am,0.331,-0.428,05/14/2024 10:12:46 am,0.331,-0.085,05/14/2024 10:13:05 am,0.331,0.400,05/14/2024 10:14:09 am,0.331,-0.049,05/14/2024 10:14:24 am,0.331,-0.060,05/14/2024 10:14:37 am,0.331,-0.041
05/14/2024 10:01:27 am,0.332,-0.455,05/14/2024 10:01:54 am,0.331,0.013,05/14/2024 10:02:19 am,0.332,0.084,05/14/2024 10:02:38 am,0.332,0.218,05/14/2024 10:07:12 am,0.332,-0.521,05/14/2024 10:08:50 am,0.332,0.224,05/14/2024 10:10:52 am,0.331,0.474,05/14/2024 10:11:46 am,0.332,0.456,05/14/2024 10:12:16 am,0.331,-0.272,05/14/2024 10:12:34 am,0.332,-0.389,05/14/2024 10:12:46 am,0.332,-0.130,05/14/2024 10:13:05 am,0.331,0.433,05/14/2024 10:14:09 am,0.332,-0.091,05/14/2024 10:14:24 am,0.332,-0.157,05/14/2024 10:14:37 am,0.332,-0.136
05/14/2024 10:01:27 am,0.332,-0.380,05/14/2024 10:01:54 am,0.332,0.015,05/14/2024 10:02:19 am,0.332,0.095,05/14/2024 10:02:38 am,0.332,0.250,05/14/2024 10:07:12 am,0.332,-0.543,05/14/2024 10:08:50 am,0.332,0.120,05/14/2024 10:10:52 am,0.332,0.407,05/14/2024 10:11:46 am,0.332,0.385,05/14/2024 10:12:16 am,0.332,-0.371,05/14/2024 10:12:34 am,0.332,-0.307,05/14/2024 10:12:46 am,0.332,-0.226,05/14/2024 10:13:05 am,0.332,0.484,05/14/2024 10:14:09 am,0.332,-0.184,05/14/2024 10:14:24 am,0.332,-0.264,05/14/2024 10:14:37 am,0.332,-0.185
05/14/2024 10:01:27 am,0.333,-0.303,05/14/2024 10:01:54 am,0.332,0.022,05/14/2024 10:02:19 am,0.333,0.122,05/14/2024 10:02:38 am,0.333,0.323,05/14/2024 10:07:12 am,0.333,-0.544,05/14/2024 10:08:50 am,0.333,0.025,05/14/2024 10:10:52 am,0.332,0.364,05/14/2024 10:11:46 am,0.333,0.341,05/14/2024 10:12:16 am,0.332,-0.414,05/14/2024 10:12:34 am,0.333,-0.234,05/14/2024 10:12:46 am,0.333,-0.274,05/14/2024 10:13:05 am,0.332,0.503,05/14/2024 10:14:09 am,0.333,-0.234,05/14/2024 10:14:24 am,0.333,-0.317,05/14/2024 10:14:37 am,0.333,-0.292
